Stimulus,Repetition,TrialNumber,SpikeTimes
1,1,1,0.0273
1,1,1,0.08552
1,1,1,0.0979
1,2,2,0.0016
1,2,2,0.0228
1,2,2,0.05708
1,2,2,0.08326
1,3,3,0.01874
1,3,3,0.0246
1,3,3,0.03558
1,3,3,0.0609
1,4,4,0.03442
1,4,4,0.06406
1,4,4,0.08188
1,5,5,0.0157
1,5,5,0.06084
1,5,5,0.08906
1,5,5,0.08986
1,5,5,0.0952
1,5,5,0.09764
1,7,7,0.0993
1,8,8,0.01778
1,8,8,0.02726
1,8,8,0.0329
1,8,8,0.06304
1,9,9,0.0238
1,9,9,0.05416
1,9,9,0.0608
1,9,9,0.07126
1,10,10,0.00032
1,10,10,0.05246
1,10,10,0.08024
1,10,10,0.0956
1,11,11,0.07232
1,11,11,0.07756
1,12,12,0.01788
1,12,12,0.07212
1,12,12,0.07462
1,13,13,0.00252
1,13,13,0.03716
1,13,13,0.03982
1,13,13,0.05588
1,13,13,0.0863
1,13,13,0.09694
1,14,14,0.02202
1,14,14,0.03244
1,14,14,0.0799
1,14,14,0.08712
1,15,15,0.0229
1,15,15,0.09492
1,16,16,0.03568
1,16,16,0.04164
1,16,16,0.05048
1,17,17,0.00364
1,17,17,0.02834
1,17,17,0.0417
1,17,17,0.06758
1,17,17,0.07532
1,17,17,0.07668
1,17,17,0.09536
1,17,17,0.09918
1,18,18,0.03776
1,18,18,0.09056
1,19,19,0.02056
1,20,20,0.01078
1,20,20,0.05192
1,20,20,0.06194
1,20,20,0.08166
1,20,20,0.09046
1,23,23,0.07064
1,27,27,0.0778
1,28,28,0.04042
1,29,29,0.01644
1,29,29,0.0679
1,30,30,0.00778
1,30,30,0.05366
1,31,31,0.0503
1,31,31,0.0528
1,31,31,0.05938
1,32,32,0.01524
1,32,32,0.03962
1,32,32,0.08408
1,32,32,0.09892
1,33,33,0.02274
1,33,33,0.09314
1,34,34,0.04502
1,34,34,0.0635
1,34,34,0.07276
1,34,34,0.08056
1,34,34,0.09718
1,35,35,0.06348
1,35,35,0.06766
1,35,35,0.0753
1,36,36,0.00222
1,36,36,0.04248
1,36,36,0.06612
1,37,37,0.02842
1,37,37,0.05022
1,37,37,0.05602
1,37,37,0.0917
1,37,37,0.0935
1,38,38,0.0473
1,38,38,0.05868
1,38,38,0.0945
1,38,38,0.09566
1,39,39,0.00134
1,39,39,0.0067
1,39,39,0.00876
1,39,39,0.04052
1,39,39,0.04272
1,39,39,0.07392
1,39,39,0.0757
1,40,40,0.00556
1,40,40,0.00862
1,40,40,0.03196
1,40,40,0.04236
1,40,40,0.05908
1,40,40,0.0685
1,40,40,0.07404
1,41,41,0.0343
1,41,41,0.0682
1,42,42,0.0523
1,42,42,0.0779
1,42,42,0.09616
1,43,43,0.03948
1,43,43,0.04746
1,43,43,0.06624
1,44,44,0.0234
1,45,45,0.01626
1,45,45,0.04248
1,45,45,0.08612
1,46,46,0.01054
1,46,46,0.08682
1,46,46,0.0972
1,46,46,0.09918
1,46,46,0.09984
1,47,47,0.0705
1,48,48,0.05844
1,49,49,0.02934
1,49,49,0.04526
1,49,49,0.062
1,49,49,0.06298
1,50,50,0.00524
1,50,50,0.03148
1,50,50,0.04584
1,50,50,0.05134
1,50,50,0.05654
1,50,50,0.068
1,51,51,0.00278
1,51,51,0.02438
1,51,51,0.034
1,51,51,0.03984
1,51,51,0.05746
1,51,51,0.0741
1,52,52,0.02602
1,52,52,0.03508
1,52,52,0.04218
1,53,53,0.05644
1,53,53,0.07624
1,53,53,0.09758
1,55,55,0.02106
1,55,55,0.0271
1,56,56,0.0373
1,57,57,0.03178
1,57,57,0.06416
1,57,57,0.08148
1,57,57,0.09286
1,58,58,0.05202
1,58,58,0.06562
1,59,59,0.00704
1,59,59,0.03084
1,59,59,0.06304
1,59,59,0.0894
1,60,60,0.01498
1,60,60,0.01914
1,60,60,0.05372
1,60,60,0.07438
2,1,61,0.02238
2,1,61,0.05504
2,1,61,0.06534
2,1,61,0.0795
2,1,61,0.08142
2,2,62,0.02144
2,2,62,0.02224
2,2,62,0.0271
2,2,62,0.06844
2,2,62,0.0849
2,3,63,0.00584
2,3,63,0.04118
2,3,63,0.0536
2,3,63,0.06768
2,3,63,0.09674
2,4,64,0.00934
2,4,64,0.01508
2,4,64,0.0232
2,4,64,0.03624
2,4,64,0.09016
2,4,64,0.09984
2,5,65,0.014
2,5,65,0.05092
2,5,65,0.05966
2,5,65,0.06196
2,6,66,0.0078
2,6,66,0.02928
2,6,66,0.05678
2,6,66,0.06964
2,7,67,0.02472
2,7,67,0.06004
2,7,67,0.0691
2,8,68,0.03048
2,8,68,0.07302
2,8,68,0.08498
2,9,69,0.06502
2,10,70,0.04286
2,11,71,0.02698
2,11,71,0.04242
2,11,71,0.08574
2,11,71,0.08966
2,11,71,0.09904
2,12,72,0.02408
2,12,72,0.03802
2,12,72,0.07104
2,12,72,0.0911
2,13,73,0.07026
2,14,74,0.01804
2,16,76,0.0338
2,16,76,0.0649
2,17,77,0.0165
2,17,77,0.05864
2,17,77,0.09676
2,19,79,0.03544
2,19,79,0.04714
2,19,79,0.09312
2,20,80,0.00634
2,20,80,0.01042
2,20,80,0.07026
2,21,81,0.02054
2,21,81,0.0369
2,21,81,0.09532
2,22,82,0.00118
2,22,82,0.01476
2,22,82,0.0441
2,22,82,0.05664
2,22,82,0.0843
2,23,83,0.00466
2,23,83,0.02166
2,23,83,0.07118
2,23,83,0.09344
2,24,84,0.04864
2,25,85,0.04688
2,26,86,0.063
2,26,86,0.08466
2,28,88,0.04816
2,28,88,0.07066
2,30,90,0.09246
2,31,91,0.00366
2,31,91,0.01962
2,31,91,0.04662
2,32,92,0.01354
2,32,92,0.02646
2,32,92,0.04138
2,32,92,0.09836
2,33,93,0.00792
2,33,93,0.06542
2,33,93,0.07952
2,33,93,0.09372
2,34,94,0.00556
2,34,94,0.01238
2,34,94,0.0566
2,34,94,0.06278
2,35,95,0.01652
2,35,95,0.08476
2,36,96,0.04602
2,37,97,0.01738
2,37,97,0.0219
2,37,97,0.0266
2,37,97,0.03574
2,37,97,0.0372
2,37,97,0.0538
2,37,97,0.07666
2,37,97,0.07926
2,37,97,0.08868
2,37,97,0.09412
2,37,97,0.0959
2,38,98,0.02334
2,38,98,0.03462
2,38,98,0.04348
2,38,98,0.07964
2,38,98,0.08138
2,39,99,0.0012
2,39,99,0.0163
2,39,99,0.03226
2,39,99,0.03292
2,39,99,0.06794
2,39,99,0.07694
2,39,99,0.09542
2,40,100,0.00136
2,40,100,0.02158
2,40,100,0.0396
2,40,100,0.06564
2,40,100,0.09342
2,41,101,0.0276
2,41,101,0.03998
2,41,101,0.06696
2,41,101,0.07142
2,41,101,0.0745
2,41,101,0.07832
2,41,101,0.08534
2,41,101,0.08972
2,42,102,0.04738
2,43,103,0.09528
2,44,104,0.09424
2,45,105,0.04812
2,46,106,0.0044
2,46,106,0.03706
2,46,106,0.03906
2,46,106,0.06262
2,47,107,0.02728
2,47,107,0.06066
2,48,108,0.0206
2,48,108,0.05594
2,49,109,0.01682
2,49,109,0.05242
2,50,110,0.02212
2,51,111,0.01682
2,51,111,0.09654
2,52,112,0.06698
2,53,113,0.01988
2,53,113,0.03254
2,53,113,0.07706
2,54,114,0.00488
2,54,114,0.03088
2,54,114,0.09234
2,55,115,0.02236
2,55,115,0.04832
2,55,115,0.09908
2,56,116,0.01148
2,56,116,0.01426
2,56,116,0.07512
2,57,117,0.0165
2,57,117,0.01962
2,57,117,0.06104
2,57,117,0.07216
2,57,117,0.08028
2,58,118,0.02548
2,58,118,0.03616
2,58,118,0.05022
2,58,118,0.0679
2,58,118,0.08648
2,59,119,0.05458
2,59,119,0.09188
2,60,120,0.0045
2,60,120,0.0377
2,60,120,0.0683
2,60,120,0.08824
3,2,122,0.05462
3,2,122,0.07134
3,3,123,0.04198
3,3,123,0.07858
3,4,124,0.01532
3,4,124,0.04922
3,4,124,0.06584
3,4,124,0.08682
3,4,124,0.09356
3,6,126,0.01428
3,6,126,0.06522
3,7,127,0.0448
3,7,127,0.08188
3,7,127,0.09856
3,8,128,0.05628
3,8,128,0.09528
3,9,129,0.0153
3,9,129,0.03442
3,9,129,0.0499
3,9,129,0.06484
3,9,129,0.08394
3,9,129,0.08598
3,10,130,0.04052
3,10,130,0.04484
3,11,131,0.03882
3,11,131,0.04156
3,11,131,0.0583
3,11,131,0.08158
3,12,132,0.0084
3,12,132,0.03014
3,12,132,0.03838
3,12,132,0.04676
3,12,132,0.0702
3,12,132,0.07692
3,12,132,0.09436
3,12,132,0.09714
3,13,133,0.01864
3,13,133,0.02074
3,13,133,0.03946
3,13,133,0.04934
3,13,133,0.05566
3,13,133,0.07822
3,14,134,0.01404
3,14,134,0.05594
3,14,134,0.09362
3,15,135,0.0573
3,15,135,0.08348
3,16,136,0.00324
3,17,137,0.0309
3,17,137,0.04924
3,17,137,0.08166
3,18,138,0.05574
3,19,139,0.00844
3,19,139,0.07112
3,20,140,0.01732
3,21,141,0.00602
3,22,142,0.05988
3,22,142,0.09342
3,24,144,0.02344
3,24,144,0.02422
3,24,144,0.05798
3,26,146,0.06792
3,27,147,0.03814
3,27,147,0.04184
3,28,148,0.05154
3,28,148,0.05822
3,28,148,0.06736
3,29,149,0.01448
3,29,149,0.01548
3,29,149,0.09944
3,30,150,0.01178
3,30,150,0.02584
3,30,150,0.06296
3,30,150,0.09814
3,31,151,0.02094
3,31,151,0.02784
3,31,151,0.02862
3,31,151,0.0685
3,31,151,0.09178
3,32,152,0.00676
3,32,152,0.04106
3,32,152,0.08426
3,34,154,0.01314
3,34,154,0.03992
3,34,154,0.04512
3,34,154,0.05634
3,35,155,0.0205
3,35,155,0.06344
3,35,155,0.0663
3,36,156,0.00098
3,36,156,0.01274
3,36,156,0.01466
3,36,156,0.05124
3,36,156,0.06266
3,36,156,0.06858
3,36,156,0.09106
3,37,157,0.05722
3,37,157,0.07016
3,39,159,0.08404
3,39,159,0.09764
3,40,160,0.00804
3,40,160,0.01078
3,40,160,0.02544
3,40,160,0.06734
3,41,161,0.0027
3,41,161,0.01884
3,41,161,0.028
3,41,161,0.05088
3,42,162,0.06256
3,42,162,0.07398
3,42,162,0.08502
3,42,162,0.09066
3,43,163,0.02
3,43,163,0.03038
3,43,163,0.0667
3,43,163,0.06836
3,43,163,0.08342
3,44,164,0.01324
3,44,164,0.02772
3,44,164,0.03766
3,44,164,0.0399
3,44,164,0.08884
3,44,164,0.0904
3,45,165,0.0049
3,45,165,0.0142
3,45,165,0.03464
3,45,165,0.04374
3,45,165,0.0465
3,45,165,0.08082
3,45,165,0.0977
3,48,168,0.01998
3,48,168,0.0456
3,49,169,0.03822
3,49,169,0.07062
3,49,169,0.07998
3,50,170,0.06962
3,50,170,0.08248
3,50,170,0.09606
3,51,171,0.00798
3,51,171,0.02562
3,51,171,0.03958
3,52,172,0.08654
3,53,173,0.02216
3,53,173,0.04886
3,53,173,0.08388
3,54,174,0.02618
3,55,175,0.02246
3,55,175,0.05738
3,56,176,0.06686
3,56,176,0.0989
3,57,177,0.01596
3,57,177,0.0319
3,58,178,0.0354
3,58,178,0.04502
3,58,178,0.09236
3,59,179,0.03186
3,59,179,0.04756
3,59,179,0.0965
4,1,181,0.0011
4,1,181,0.0399
4,1,181,0.09572
4,2,182,0.03144
4,2,182,0.0337
4,2,182,0.05096
4,2,182,0.0523
4,2,182,0.06896
4,2,182,0.08216
4,2,182,0.09104
4,3,183,0.00688
4,3,183,0.01176
4,3,183,0.01996
4,3,183,0.08306
4,4,184,0.03344
4,4,184,0.06336
4,4,184,0.08048
4,4,184,0.0895
4,6,186,0.00796
4,6,186,0.032
4,7,187,0.0093
4,7,187,0.0557
4,7,187,0.06202
4,7,187,0.07106
4,7,187,0.0826
4,8,188,0.01432
4,8,188,0.06484
4,8,188,0.0922
4,9,189,0.01218
4,9,189,0.01306
4,9,189,0.0249
4,9,189,0.04666
4,9,189,0.06946
4,9,189,0.08252
4,10,190,0.03546
4,10,190,0.04858
4,10,190,0.0891
4,11,191,0.00314
4,11,191,0.00722
4,11,191,0.02924
4,11,191,0.04954
4,11,191,0.0742
4,11,191,0.07976
4,12,192,0.00986
4,12,192,0.02544
4,12,192,0.0279
4,12,192,0.03886
4,12,192,0.05092
4,12,192,0.06382
4,12,192,0.08158
4,12,192,0.09732
4,13,193,0.0028
4,13,193,0.00854
4,13,193,0.01322
4,13,193,0.01894
4,13,193,0.09396
4,14,194,0.02088
4,14,194,0.04876
4,14,194,0.09914
4,15,195,0.00612
4,15,195,0.0577
4,15,195,0.09648
4,16,196,0.08242
4,17,197,0.0057
4,17,197,0.00646
4,17,197,0.09164
4,18,198,0.00214
4,18,198,0.01082
4,18,198,0.04188
4,18,198,0.08692
4,19,199,0.03986
4,19,199,0.05694
4,20,200,0.02602
4,20,200,0.03572
4,21,201,0.0036
4,21,201,0.0153
4,21,201,0.07132
4,21,201,0.08734
4,22,202,0.02076
4,23,203,0.01474
4,23,203,0.06092
4,23,203,0.06984
4,23,203,0.08224
4,24,204,0.07326
4,25,205,0.04876
4,25,205,0.08092
4,25,205,0.09548
4,26,206,0.0102
4,26,206,0.08014
4,28,208,0.07176
4,29,209,0.00422
4,29,209,0.02584
4,29,209,0.04574
4,31,211,0.0098
4,31,211,0.09032
4,32,212,0.00374
4,32,212,0.0123
4,32,212,0.0505
4,32,212,0.08538
4,33,213,0.06798
4,34,214,0.0104
4,34,214,0.03542
4,34,214,0.07398
4,35,215,0.05828
4,36,216,0.01398
4,36,216,0.04478
4,36,216,0.064
4,37,217,0.03796
4,37,217,0.04992
4,39,219,0.04384
4,39,219,0.04706
4,41,221,0.0311
4,42,222,0.0309
4,43,223,0.0427
4,45,225,0.00034
4,45,225,0.02742
4,45,225,0.02908
4,46,226,0.00766
4,46,226,0.03616
4,46,226,0.08648
4,46,226,0.09154
4,47,227,0.0022
4,47,227,0.0055
4,47,227,0.02354
4,47,227,0.0849
4,48,228,0.04206
4,48,228,0.05484
4,49,229,0.01766
4,49,229,0.03098
4,49,229,0.05342
4,49,229,0.06298
4,49,229,0.06424
4,50,230,0.02994
4,50,230,0.078
4,50,230,0.0862
4,51,231,0.03472
4,51,231,0.07476
4,51,231,0.09918
4,52,232,0.00856
4,52,232,0.0597
4,53,233,0.03632
4,53,233,0.03706
4,53,233,0.04352
4,53,233,0.0625
4,54,234,0.01784
4,54,234,0.04256
4,54,234,0.04334
4,54,234,0.0444
4,54,234,0.05534
4,54,234,0.06632
4,54,234,0.08064
4,55,235,0.05344
4,55,235,0.09604
4,56,236,0.01924
4,56,236,0.05646
4,57,237,0.01558
4,57,237,0.07684
4,58,238,0.0054
4,58,238,0.02092
4,58,238,0.04474
4,58,238,0.05308
4,58,238,0.06682
4,58,238,0.09492
4,59,239,0.01506
4,59,239,0.05896
4,59,239,0.09036
4,60,240,0.03506
5,1,241,0.00248
5,1,241,0.0089
5,1,241,0.06408
5,1,241,0.09082
5,2,242,0.02046
5,2,242,0.0234
5,2,242,0.02698
5,2,242,0.0519
5,2,242,0.07226
5,3,243,0.01286
5,3,243,0.04298
5,3,243,0.05454
5,4,244,0.02474
5,4,244,0.02586
5,4,244,0.05978
5,5,245,0.00202
5,5,245,0.02186
5,5,245,0.05978
5,5,245,0.07278
5,5,245,0.07842
5,7,247,0.0383
5,8,248,0.00358
5,8,248,0.04468
5,8,248,0.04668
5,8,248,0.07986
5,9,249,0.03952
5,9,249,0.04138
5,9,249,0.08712
5,10,250,0.06212
5,10,250,0.0635
5,11,251,0.00562
5,11,251,0.03614
5,12,252,0.05344
5,13,253,0.0119
5,14,254,0.003
5,14,254,0.01716
5,14,254,0.0418
5,14,254,0.05456
5,14,254,0.08562
5,14,254,0.0919
5,15,255,0.05016
5,15,255,0.0661
5,16,256,0.02976
5,16,256,0.05806
5,16,256,0.07924
5,16,256,0.09262
5,17,257,0.04574
5,17,257,0.0479
5,17,257,0.05132
5,18,258,0.0073
5,18,258,0.05814
5,19,259,0.02488
5,19,259,0.06778
5,20,260,0.00838
5,20,260,0.03192
5,20,260,0.03302
5,20,260,0.08012
5,20,260,0.08986
5,20,260,0.09726
5,21,261,0.0251
5,21,261,0.03268
5,21,261,0.03632
5,21,261,0.03718
5,21,261,0.06906
5,21,261,0.07832
5,21,261,0.08576
5,22,262,0.01906
5,22,262,0.05242
5,22,262,0.06506
5,23,263,0.04022
5,24,264,0.02692
5,24,264,0.0887
5,24,264,0.09708
5,25,265,0.00576
5,25,265,0.0452
5,25,265,0.08868
5,25,265,0.09052
5,26,266,0.01946
5,26,266,0.0466
5,27,267,0.04932
5,27,267,0.06556
5,27,267,0.0943
5,28,268,0.03584
5,28,268,0.06378
5,29,269,0.0239
5,29,269,0.03382
5,29,269,0.05306
5,30,270,0.03378
5,30,270,0.06788
5,30,270,0.09628
5,31,271,0.00152
5,31,271,0.01524
5,31,271,0.04898
5,31,271,0.05576
5,32,272,0.00136
5,32,272,0.01886
5,32,272,0.06596
5,32,272,0.08224
5,33,273,0.02298
5,33,273,0.0561
5,33,273,0.08684
5,33,273,0.08772
5,33,273,0.09778
5,34,274,0.01374
5,34,274,0.04348
5,34,274,0.05468
5,34,274,0.06128
5,34,274,0.08228
5,34,274,0.09332
5,35,275,0.01256
5,35,275,0.03458
5,35,275,0.0713
5,36,276,0.02158
5,36,276,0.0318
5,36,276,0.0409
5,36,276,0.09338
5,36,276,0.09648
5,37,277,0.01032
5,37,277,0.07532
5,38,278,0.03928
5,38,278,0.0429
5,38,278,0.06642
5,39,279,0.0064
5,39,279,0.01388
5,39,279,0.03138
5,39,279,0.09542
5,39,279,0.09704
5,40,280,0.03808
5,40,280,0.09886
5,41,281,0.01566
5,41,281,0.02286
5,41,281,0.04312
5,41,281,0.04988
5,41,281,0.06148
5,41,281,0.06442
5,41,281,0.06682
5,41,281,0.073
5,41,281,0.0801
5,41,281,0.0853
5,41,281,0.0998
5,42,282,0.00402
5,42,282,0.00952
5,42,282,0.044
5,42,282,0.04852
5,42,282,0.0774
5,42,282,0.08162
5,43,283,0.00266
5,43,283,0.01306
5,43,283,0.03396
5,43,283,0.04314
5,43,283,0.05586
5,43,283,0.08884
5,44,284,0.03416
5,44,284,0.07826
5,45,285,0.00784
5,45,285,0.07102
5,45,285,0.07178
5,46,286,0.02414
5,46,286,0.0519
5,46,286,0.09706
5,47,287,0.00652
5,47,287,0.08082
5,48,288,0.0368
5,48,288,0.04534
5,49,289,0.01178
5,49,289,0.02848
5,49,289,0.04392
5,49,289,0.0668
5,49,289,0.07796
5,49,289,0.09468
5,50,290,0.03098
5,50,290,0.03588
5,50,290,0.05716
5,50,290,0.0998
5,51,291,0.0555
5,51,291,0.07982
5,52,292,0.01212
5,52,292,0.03428
5,52,292,0.03684
5,52,292,0.04678
5,52,292,0.0637
5,52,292,0.08732
5,53,293,0.0363
5,53,293,0.04328
5,53,293,0.06246
5,53,293,0.07554
5,53,293,0.0884
5,54,294,0.0438
5,54,294,0.05152
5,54,294,0.06118
5,54,294,0.08802
5,55,295,0.01916
5,55,295,0.02408
5,55,295,0.07774
5,56,296,0.02438
5,56,296,0.04562
5,56,296,0.05028
5,56,296,0.09294
5,57,297,0.02094
5,58,298,0.00218
5,58,298,0.02494
5,59,299,0.0312
5,59,299,0.03802
5,59,299,0.0396
5,59,299,0.09208
5,60,300,0.06528
6,1,301,0.00392
6,1,301,0.01414
6,1,301,0.01568
6,1,301,0.02678
6,1,301,0.0813
6,1,301,0.08752
6,2,302,0.0235
6,2,302,0.0275
6,2,302,0.03766
6,2,302,0.09806
6,3,303,0.00452
6,3,303,0.01294
6,3,303,0.02366
6,3,303,0.02624
6,3,303,0.0327
6,3,303,0.03638
6,3,303,0.05102
6,3,303,0.0857
6,3,303,0.09484
6,4,304,0.01134
6,4,304,0.02454
6,4,304,0.02842
6,4,304,0.04612
6,4,304,0.04858
6,5,305,0.00176
6,5,305,0.0121
6,5,305,0.0176
6,5,305,0.0462
6,6,306,0.00876
6,6,306,0.01562
6,6,306,0.0171
6,6,306,0.0196
6,6,306,0.05752
6,6,306,0.06678
6,7,307,0.01466
6,7,307,0.02354
6,7,307,0.04574
6,7,307,0.07792
6,8,308,0.02878
6,8,308,0.04362
6,8,308,0.09122
6,9,309,0.025
6,9,309,0.07958
6,10,310,0.04434
6,10,310,0.086
6,11,311,0.01204
6,11,311,0.041
6,12,312,0.0303
6,12,312,0.05748
6,13,313,0.01856
6,13,313,0.02724
6,13,313,0.03148
6,13,313,0.0742
6,14,314,0.0186
6,14,314,0.03434
6,14,314,0.03892
6,15,315,0.00578
6,15,315,0.0092
6,15,315,0.02544
6,16,316,0.00688
6,16,316,0.01496
6,16,316,0.01802
6,16,316,0.0272
6,16,316,0.041
6,16,316,0.07382
6,16,316,0.09302
6,17,317,0.006
6,17,317,0.02552
6,17,317,0.039
6,17,317,0.04094
6,17,317,0.06396
6,17,317,0.08506
6,18,318,0.01224
6,18,318,0.03574
6,19,319,0.00588
6,19,319,0.00708
6,19,319,0.01158
6,19,319,0.02178
6,19,319,0.04102
6,19,319,0.04824
6,19,319,0.0936
6,20,320,0.0101
6,20,320,0.0184
6,20,320,0.04954
6,20,320,0.05732
6,20,320,0.06496
6,20,320,0.06932
6,20,320,0.0988
6,21,321,0.02392
6,21,321,0.0373
6,21,321,0.04838
6,21,321,0.0531
6,21,321,0.07456
6,22,322,0.0213
6,22,322,0.0272
6,22,322,0.09456
6,23,323,0.05086
6,24,324,0.0103
6,24,324,0.0205
6,25,325,0.00552
6,25,325,0.01624
6,25,325,0.0486
6,25,325,0.06068
6,25,325,0.09244
6,26,326,0.00816
6,26,326,0.01976
6,26,326,0.02714
6,26,326,0.04758
6,26,326,0.0715
6,27,327,0.02102
6,27,327,0.02808
6,27,327,0.04156
6,27,327,0.053
6,27,327,0.08162
6,27,327,0.08482
6,29,329,0.01332
6,29,329,0.03568
6,30,330,0.00302
6,30,330,0.01996
6,30,330,0.04668
6,30,330,0.07018
6,30,330,0.08992
6,31,331,0.01088
6,31,331,0.02812
6,31,331,0.03472
6,31,331,0.09268
6,32,332,0.00482
6,32,332,0.06712
6,32,332,0.0983
6,33,333,0.02708
6,34,334,0.02716
6,34,334,0.04074
6,34,334,0.05264
6,35,335,0.004
6,35,335,0.01566
6,35,335,0.01902
6,35,335,0.03018
6,35,335,0.04242
6,36,336,0.00618
6,36,336,0.01906
6,36,336,0.02324
6,36,336,0.0496
6,36,336,0.05026
6,36,336,0.07342
6,36,336,0.0914
6,37,337,0.01274
6,37,337,0.03312
6,37,337,0.04268
6,37,337,0.04664
6,37,337,0.05704
6,37,337,0.07988
6,37,337,0.0835
6,38,338,0.0401
6,39,339,0.0043
6,39,339,0.01768
6,39,339,0.04612
6,39,339,0.08098
6,40,340,0.02716
6,40,340,0.03986
6,40,340,0.04438
6,40,340,0.05084
6,41,341,0.00702
6,41,341,0.03406
6,41,341,0.0371
6,41,341,0.05794
6,41,341,0.05938
6,41,341,0.09798
6,42,342,0.01804
6,42,342,0.0375
6,42,342,0.03888
6,42,342,0.0606
6,42,342,0.09934
6,43,343,0.00828
6,43,343,0.0294
6,43,343,0.05144
6,43,343,0.05456
6,43,343,0.06596
6,44,344,0.0134
6,44,344,0.02102
6,44,344,0.04902
6,44,344,0.05046
6,45,345,0.02016
6,45,345,0.03708
6,45,345,0.04222
6,45,345,0.07966
6,46,346,0.0027
6,46,346,0.02338
6,46,346,0.02574
6,46,346,0.03622
6,46,346,0.04546
6,46,346,0.0639
6,46,346,0.09228
6,47,347,0.00998
6,47,347,0.01558
6,47,347,0.0206
6,47,347,0.039
6,47,347,0.04758
6,47,347,0.05606
6,47,347,0.07902
6,47,347,0.08254
6,48,348,0.01304
6,48,348,0.02426
6,48,348,0.02662
6,48,348,0.04044
6,48,348,0.08328
6,49,349,0.02098
6,49,349,0.02988
6,49,349,0.06422
6,49,349,0.07128
6,49,349,0.08286
6,49,349,0.08618
6,50,350,0.09578
6,51,351,0.02566
6,51,351,0.0374
6,51,351,0.068
6,52,352,0.00488
6,52,352,0.00568
6,52,352,0.00862
6,52,352,0.03296
6,52,352,0.0403
6,52,352,0.0448
6,52,352,0.09384
6,52,352,0.09816
6,53,353,0.03024
6,53,353,0.03106
6,53,353,0.03856
6,53,353,0.04774
6,53,353,0.06442
6,54,354,0.0144
6,54,354,0.04682
6,54,354,0.05484
6,54,354,0.08308
6,54,354,0.09276
6,55,355,0.02898
6,55,355,0.0381
6,55,355,0.08122
6,55,355,0.09576
6,55,355,0.09988
6,56,356,0.03932
6,56,356,0.06332
6,56,356,0.06956
6,56,356,0.09732
6,57,357,0.02108
6,57,357,0.02554
6,57,357,0.05174
6,58,358,0.01278
6,58,358,0.03516
6,58,358,0.04284
6,58,358,0.04808
6,58,358,0.0784
6,58,358,0.08836
6,59,359,0.02094
6,59,359,0.03354
6,59,359,0.07382
6,59,359,0.07536
7,1,361,0.02382
7,1,361,0.02644
7,1,361,0.05052
7,1,361,0.06558
7,2,362,0.01554
7,2,362,0.01768
7,2,362,0.02458
7,2,362,0.02678
7,2,362,0.04772
7,2,362,0.09996
7,3,363,0.00958
7,3,363,0.01158
7,3,363,0.01872
7,3,363,0.02478
7,3,363,0.02766
7,3,363,0.03066
7,3,363,0.04122
7,3,363,0.08326
7,3,363,0.09134
7,4,364,0.0269
7,4,364,0.03502
7,4,364,0.05798
7,4,364,0.07662
7,5,365,0.01146
7,5,365,0.02552
7,5,365,0.03716
7,6,366,0.00444
7,6,366,0.01224
7,6,366,0.05078
7,6,366,0.05362
7,7,367,0.00418
7,7,367,0.0194
7,7,367,0.02452
7,7,367,0.03034
7,7,367,0.03374
7,7,367,0.04698
7,7,367,0.09752
7,7,367,0.09828
7,8,368,0.01054
7,8,368,0.01716
7,8,368,0.0336
7,8,368,0.03508
7,8,368,0.04116
7,8,368,0.049
7,8,368,0.05136
7,9,369,0.00842
7,9,369,0.01292
7,9,369,0.0239
7,9,369,0.02682
7,9,369,0.03918
7,9,369,0.04
7,10,370,0.0045
7,10,370,0.0082
7,10,370,0.01296
7,10,370,0.01398
7,10,370,0.02664
7,10,370,0.03874
7,10,370,0.04098
7,10,370,0.04192
7,10,370,0.05856
7,10,370,0.07742
7,11,371,0.00756
7,11,371,0.0107
7,11,371,0.03972
7,11,371,0.0408
7,11,371,0.04596
7,11,371,0.06526
7,11,371,0.07092
7,11,371,0.09172
7,12,372,0.00492
7,12,372,0.00706
7,12,372,0.00948
7,12,372,0.01278
7,12,372,0.03344
7,12,372,0.05104
7,12,372,0.05394
7,13,373,0.0043
7,13,373,0.00982
7,13,373,0.02548
7,13,373,0.03722
7,13,373,0.04416
7,13,373,0.05014
7,13,373,0.07738
7,14,374,0.0037
7,14,374,0.02526
7,14,374,0.02696
7,14,374,0.03206
7,14,374,0.0329
7,14,374,0.04008
7,14,374,0.04912
7,14,374,0.08592
7,14,374,0.09058
7,15,375,0.00656
7,15,375,0.01348
7,15,375,0.01682
7,15,375,0.027
7,15,375,0.0366
7,15,375,0.05142
7,15,375,0.0665
7,15,375,0.081
7,15,375,0.09756
7,16,376,0.00136
7,16,376,0.00444
7,16,376,0.01142
7,16,376,0.02162
7,16,376,0.03988
7,17,377,0.009
7,17,377,0.0117
7,17,377,0.01666
7,17,377,0.02332
7,17,377,0.03548
7,17,377,0.0363
7,17,377,0.04634
7,17,377,0.04738
7,17,377,0.05312
7,17,377,0.05814
7,17,377,0.09612
7,18,378,0.00744
7,18,378,0.00882
7,18,378,0.01586
7,18,378,0.01938
7,18,378,0.0232
7,18,378,0.0304
7,18,378,0.03508
7,18,378,0.03932
7,18,378,0.09316
7,19,379,0.0129
7,19,379,0.03302
7,19,379,0.03652
7,19,379,0.03866
7,20,380,0.0085
